Hand Number, Hand Wager, Hand Net, Hand Total, Bank Total
2312,100,100,20,12900
2313,100,-100,25,12800
2314,100,-100,14,12700
2315,100,150,21,12850
2316,100,0,20,12850
2317,100,100,21,12950
2318,100,-100,22,12850
2319,100,100,21,12950
2320,100,150,21,13100
2321,100,100,20,13200
2322,100,100,20,13300
2323,100,-100,18,13200
2324,100,0,17,13200
2325,100,0,19,13200
2326,200,-200,17,13000
2327,100,100,16,13100
2328,100,-100,25,13000
2329,100,0,20,13000
2330,100,-100,12,12900
2331,100,-100,24,12800
2332,100,-100,24,12700
2333,100,0,19,12700
2334,100,100,17,12600
2335,200,200,16,13000
2336,100,100,19,13100
2337,100,0,20,13100
2338,200,200,12,13300
2339,100,0,19,13300
2340,100,100,18,13400
2341,100,-100,13,13200
2342,100,-100,22,13200
2343,100,100,20,13300
2344,100,-100,23,13200
2345,100,100,20,13300
2346,100,-100,19,13000
2347,200,200,21,13400
2348,100,-100,17,13300
2349,100,0,20,13300
2350,100,100,20,13400
2351,200,-200,15,13200
2352,100,-100,15,13100
2353,200,-200,16,12900
2354,100,-100,18,12800
2355,100,100,17,12900
2356,100,100,20,13000
2357,100,100,18,13100
2358,100,150,21,13250
2359,100,100,21,13350
2360,100,-100,15,13250
2361,200,-200,14,13050
2362,100,-100,23,12950
2363,100,0,20,12950
2364,100,-100,26,12850
2365,100,-100,25,12750
2366,100,100,20,12850
2367,100,100,17,12950
2368,100,-100,24,12850
2369,100,-100,23,12750
2370,100,-100,17,12650
2371,200,-200,12,12450
2372,100,-100,13,12350
2373,100,100,21,12450
2374,100,100,17,12550
2375,100,-100,13,12450
2376,100,-100,14,12350
2377,100,100,21,12450
2378,200,0,18,12450
2379,100,-100,15,12350
2380,100,150,21,12500
2381,100,-100,15,12400
2382,100,100,20,12500
2383,100,-100,19,12400
2384,100,100,19,12100
2385,200,0,18,12300
2386,200,-200,13,12300
2387,100,-100,22,12200
2388,100,100,14,12300
2389,200,-200,16,12100
2390,100,-100,18,12000
2391,100,150,21,12150
2392,100,100,21,12150
2393,100,100,16,12350
2394,100,-100,23,12250
2395,100,-100,15,12150
2396,100,100,19,12250
2397,100,150,21,12400
2398,100,100,19,12500
2399,100,100,18,12600
2400,100,-100,26,12500
2401,100,100,20,12600
2402,100,100,17,12700
2403,100,100,20,12800
2404,100,100,21,12900
2405,100,-100,25,12800
2406,100,-100,25,12700
2407,100,-100,16,12600
2408,100,100,20,12700
2409,100,100,19,12800
2410,100,-100,18,12700
2411,100,150,21,12850
2412,100,100,20,12950
2413,100,-100,19,12850
2414,100,100,20,12950
2415,100,0,20,12950
2416,200,200,20,13150
2417,200,200,21,13350
2418,100,-100,25,13250
2419,100,100,20,13350
2420,100,0,17,13350
2421,100,-100,17,13250
2422,100,-100,15,13150
2423,100,150,21,13300
2424,100,100,19,13400
2425,100,-100,16,13300
2426,100,0,19,13100
2427,100,-100,18,13100
2428,100,0,19,13200
2429,100,100,12,13300
2430,100,100,21,13400
2431,200,-200,15,13200
2432,100,-100,24,13100
2433,100,0,20,13100
2434,100,-100,23,13000
2435,200,-200,12,12800
2436,100,100,19,12900
2437,200,200,14,13100
2438,100,-100,14,13000
2439,200,0,19,13000
2440,100,100,20,13100
2441,100,100,18,13200
2442,100,150,21,13350
2443,100,-100,25,13250
2444,100,-100,20,13150
2445,200,200,21,13350
2446,100,-100,19,13250
2447,100,-100,24,13150
2448,100,-100,16,13050
2449,100,-100,20,12950
2450,100,0,20,12950
2451,100,100,20,13050
2452,100,-100,22,12950
2453,100,100,17,13050
2454,100,100,16,13150
2455,100,0,17,13150
2456,100,-100,24,13050
2457,100,100,21,13150
2458,100,-100,26,13050
2459,100,-100,24,12950
2460,100,-100,17,12850
2461,100,-100,25,12750
2462,100,100,20,12850
2463,100,0,20,12850
2464,100,-100,17,12750
2465,100,-100,17,12650
2466,100,100,19,12750
2467,100,100,21,12850
2468,100,-100,20,12750
2469,100,100,17,12850
2470,100,100,20,12950
2471,100,-100,15,12850
2472,200,200,21,13050
2473,100,0,20,13050
2474,100,-100,18,12950
2475,200,-200,17,12750
2476,100,100,20,12850
2477,100,-100,24,12750
2478,100,0,20,12750
2479,100,-100,22,12650
2480,100,100,19,12750
2481,100,-100,17,12650
2482,100,100,20,12750
2483,100,-100,17,12650
2484,100,-100,23,12550
2485,100,-100,17,12450
2486,100,0,18,12450
2487,100,-100,24,12350
2488,100,-100,15,12250
2489,100,100,20,12350
2490,100,100,17,12450
2491,100,100,20,12550
2492,100,-100,26,12450
2493,100,-100,24,12350
2494,100,100,17,12450
2495,100,-100,18,12350
2496,100,-100,14,12250
2497,100,150,21,12400
2498,100,-100,22,12300
2499,100,100,16,12400
2500,100,0,18,12400
2501,100,-100,23,12300
2502,100,-100,18,12200
2503,100,-100,15,12100
2504,100,-100,17,12000
2505,100,-100,18,11900
2506,100,-100,17,11800
2507,100,100,20,11900
2508,100,100,20,12000
2509,100,100,17,12100
2510,100,150,21,12250
2511,200,-200,16,12050
2512,100,-100,14,11950
2513,100,100,19,12050
2514,100,100,19,12150
2515,100,-100,20,12050
2516,100,100,17,12150
2517,100,150,21,12300
2518,100,100,14,12400
2519,200,0,20,12400
2520,100,-100,19,12300
2521,100,-100,18,12200
2522,100,-100,19,12100
2523,100,-100,13,12000
2524,100,100,17,12100
2525,100,100,20,12200
2526,100,-100,12,12100
2527,100,-100,17,12000
2528,200,-200,13,11800
2529,100,150,21,11950
2530,100,100,19,12050
2531,100,-100,24,11950
2532,100,-100,26,11850
2533,200,200,20,12050
2534,100,100,17,12150
2535,100,150,21,12300
2536,100,-100,18,12200
2537,100,100,18,12300
2538,100,-100,25,12200
2539,100,0,20,12200
2540,100,-100,22,12100
2541,100,100,20,12200
2542,100,100,19,12300
2543,100,-100,26,12200
2544,100,100,18,12300
2545,100,-100,15,12200
2546,200,200,20,12400
2547,100,150,21,12550
2548,100,100,14,12650
2549,100,-100,17,12550
2550,100,-100,18,12450
2551,100,-100,24,12150
2552,100,100,17,12350
2553,100,100,17,12550
2554,100,0,19,12550
2555,200,200,20,12750
2556,100,100,20,12850
2557,100,-100,20,12750
2558,100,0,20,12750
2559,100,-100,19,12650
2560,100,100,19,12750
2561,100,100,21,12850
2562,100,150,21,13000
2563,100,100,21,13100
2564,100,100,20,13200
2565,100,100,14,13300
2566,100,0,19,13300
2567,200,200,13,13500
2568,100,100,21,13600
2569,100,-100,9,13500
2570,100,100,14,13600
2571,100,100,20,13700
2572,100,0,17,13700
2573,200,-200,18,13500
2574,100,100,20,13600
2575,100,100,19,13700
2576,100,100,19,13800
2577,100,-100,19,13700
2578,100,-100,22,13600
2579,100,100,18,13700
2580,100,-100,26,13600
2581,100,0,21,13600
2582,100,-100,19,13500
2583,100,-100,18,13400
2584,100,100,20,13500
2585,100,-100,16,13400
2586,100,-100,17,13300
2587,100,100,19,13400
2588,100,100,20,13500
2589,100,-100,22,13400
2590,100,100,21,13500
2591,200,200,14,13700
2592,100,0,17,13700
2593,200,200,21,13900
2594,100,100,18,14000
2595,100,-100,15,13900
2596,200,0,18,13900
2597,100,-100,22,13800
2598,100,100,18,13900
2599,100,100,17,14000
2600,100,-100,26,13900
2601,100,100,18,14000
2602,100,-100,23,13900
2603,100,100,20,14000
2604,100,100,13,14100
2605,200,200,21,14300
2606,100,-100,19,14200
2607,100,100,20,14300
2608,200,200,20,14500
2609,100,100,21,14600
2610,100,-100,17,14500
2611,100,-100,17,14400
2612,100,100,19,14500
2613,100,100,19,14600
2614,100,100,13,14700
2615,100,100,16,14800
2616,100,-100,6,14700
2617,100,-100,25,14600
2618,100,-100,16,14500
2619,100,-100,18,14400
2620,100,-100,16,14300
2621,100,-100,17,14200
2622,100,-100,23,14100
2623,100,-100,17,14000
2624,100,-100,26,13900
2625,100,100,19,14000
2626,100,100,19,14100
2627,100,-100,17,14000
2628,100,100,19,14100
2629,100,100,21,14200
2630,100,-100,19,14100
2631,100,-100,18,14000
2632,100,-100,24,13900
2633,100,-100,25,13800
2634,200,200,15,14000
2635,100,-100,18,13900
2636,100,100,21,14000
2637,100,-100,13,13900
2638,100,-100,19,13800
2639,100,100,20,13900
2640,100,100,20,14000
2641,200,200,17,14200
2642,100,-100,22,14100
2643,100,0,19,14100
2644,100,-100,17,14000
2645,100,-100,17,13900
2646,100,100,20,14000
2647,200,200,21,14200
2648,100,-100,19,14100
2649,100,100,19,14200
2650,100,100,18,14300
2651,100,100,17,14400
2652,100,-100,23,14300
2653,100,0,18,14300
2654,100,100,20,14400
2655,200,200,21,14600
2656,100,-100,19,14500
2657,100,-100,23,14400
2658,100,-100,14,14300
2659,100,-100,16,14200
2660,100,100,19,14300
2661,100,100,17,14400
2662,100,150,21,14550
2663,100,100,19,14650
2664,200,200,21,14850
2665,100,-100,13,14750
2666,100,-100,24,14650
2667,100,100,19,14750
2668,100,100,20,14850
2669,100,150,21,15000
2670,100,-100,12,14900
2671,100,100,17,15000
2672,100,-100,24,14900
2673,100,-100,24,14800
2674,100,100,19,14900
2675,100,100,16,15000
2676,100,0,19,15000
2677,100,100,21,15100
2678,100,-100,16,15000
2679,100,100,20,15100
2680,100,-100,24,15000
2681,100,100,19,15100
2682,100,0,17,15100
2683,100,-100,18,15000
2684,100,-100,22,14900
2685,100,0,20,14900
2686,100,100,18,15000
2687,100,0,20,15000
2688,100,100,14,15100
2689,100,-100,23,15000
2690,100,-100,13,14900
2691,100,100,21,15000
2692,100,100,18,15100
2693,100,100,19,15200
2694,100,100,20,15300
2695,100,-100,22,15200
2696,100,100,19,15300
2697,100,100,17,15400
2698,100,100,20,15500
2699,100,100,20,15600
2700,100,-100,14,15500
2701,100,100,21,15600
2702,200,-200,19,15400
2703,100,100,17,15500
2704,100,100,20,15600
2705,100,100,20,15700
2706,100,-100,18,15600
2707,100,150,21,15750
2708,100,0,19,15750
2709,100,-100,14,15650
2710,100,100,14,15750
2711,100,0,17,15750
2712,100,-100,24,15650
2713,100,150,21,15800
2714,200,200,18,16000
2715,100,-100,13,15900
2716,100,-100,19,15800
2717,100,-100,18,15700
2718,100,100,17,15800
2719,100,-100,26,15700
2720,100,100,18,15800
2721,100,-100,17,15600
2722,100,-100,17,15600
2723,100,-100,23,15500
2724,100,100,14,15600
2725,100,-100,17,15500
2726,100,100,18,15600
2727,100,-100,17,15500
2728,100,100,20,15600
2729,100,0,17,15600
2730,100,-100,11,15500
2731,100,100,20,15600
2732,100,-100,26,15500
2733,100,-100,24,15400
2734,100,-100,24,15300
2735,100,-100,22,15200
2736,100,-100,23,15100
2737,100,0,20,15100
2738,100,-100,22,15000
2739,100,-100,24,14900
2740,100,-100,13,14800
2741,100,-100,16,14700
2742,100,100,20,14800
2743,100,100,20,14900
2744,100,-100,23,14800
2745,100,-100,12,14700
2746,100,-100,24,14600
2747,100,100,19,14700
2748,200,200,15,14900
2749,100,100,20,15000
2750,100,150,21,15150
2751,100,-100,24,15050
2752,100,100,21,15150
2753,100,100,15,15250
2754,100,100,20,15350
2755,200,0,17,15350
2756,100,100,17,15450
2757,200,-200,15,15250
2758,100,100,19,15350
2759,100,-100,23,15250
2760,100,-100,17,15150
2761,100,100,13,15250
2762,100,-100,18,15150
2763,100,100,18,15250
2764,100,-100,18,15150
2765,100,100,19,15250
2766,100,-100,25,15150
2767,100,-100,19,15050
2768,200,200,21,15250
2769,100,100,16,15350
2770,100,-100,9,15250
2771,200,200,21,15450
2772,100,-100,17,15350
2773,100,-100,20,15250
2774,100,-100,18,15150
2775,100,0,21,15150
2776,100,0,18,15150
2777,100,100,18,15250
2778,100,-100,5,15150
2779,100,100,19,15250
2780,100,100,19,15350
2781,100,-100,24,15250
2782,100,100,20,15350
2783,100,-100,23,15250
2784,200,200,21,15450
2785,100,150,21,15600
2786,100,100,17,15700
2787,200,0,18,15700
2788,100,-100,26,15600
2789,100,-100,22,15500
2790,100,100,20,15600
2791,200,0,18,15600
2792,100,-100,13,15500
2793,200,-200,13,15300
2794,100,100,19,15400
2795,100,-100,18,15300
2796,100,0,19,15300
2797,100,-100,17,15200
2798,100,150,21,15350
2799,100,100,20,15450
2800,100,-100,18,15350
2801,100,-100,16,15250
2802,100,-100,24,15150
2803,100,-100,24,15050
2804,100,0,20,15050
2805,100,-100,22,14950
2806,100,-100,18,14850
2807,100,100,20,14950
2808,100,100,19,15050
2809,100,100,19,15150
2810,100,100,18,15250
2811,100,150,21,15400
2812,100,-100,17,15300
2813,100,-100,18,15200
2814,100,-100,16,15000
2815,100,-100,12,15000
2816,200,200,15,15200
2817,100,-100,26,15100
2818,200,200,12,15300
2819,100,100,21,15400
2820,100,-100,10,15300
2821,100,100,16,15400
2822,100,-100,26,15300
2823,100,-100,19,15200
2824,100,150,21,15350
2825,200,200,20,15550
2826,100,-100,24,15450
2827,200,200,20,15650
2828,100,100,20,15750
2829,200,-200,19,15550
2830,100,100,20,15650
2831,100,100,20,15750
2832,100,-100,18,15650
2833,100,-100,20,15550
2834,100,100,16,15650
2835,100,-100,23,15550
2836,100,100,18,15650
2837,100,-100,18,15550
2838,100,-100,23,15450
2839,100,100,19,15550
2840,200,-200,15,15250
2841,100,100,21,15450
2842,100,100,20,15550
2843,100,0,19,15550
2844,100,-100,17,15450
2845,100,-100,17,15350
2846,100,-100,20,15250
2847,100,-100,17,15150
2848,100,100,18,15250
2849,100,100,21,15250
2850,100,100,21,15450
2851,100,100,21,15550
2852,100,100,19,15650
2853,100,100,20,15750
2854,100,100,17,15850
2855,100,-100,17,15750
2856,100,-100,18,15650
2857,200,200,19,15850
2858,100,150,21,16000
2859,100,100,16,16100
2860,100,0,17,16100
2861,100,-100,18,16000
2862,100,100,20,16100
2863,100,-100,19,16000
2864,100,0,17,16000
2865,100,100,20,16100
2866,100,100,21,16200
2867,100,-100,19,16100
2868,100,100,14,16200
2869,100,100,21,16300
2870,100,-100,18,16200
2871,100,100,21,16300
2872,200,200,19,16500
2873,100,0,20,16500
2874,100,-100,24,16400
2875,100,-100,18,16300
2876,100,-100,17,16200
2877,100,100,20,16300
2878,100,100,20,16400
2879,100,100,19,16500
2880,100,-100,16,16400
2881,100,0,20,16400
2882,100,-100,19,16300
2883,100,100,20,16400
2884,100,-100,23,16300
2885,100,-100,22,16200
2886,100,100,20,16300
2887,100,100,19,16400
2888,100,100,21,16500
2889,200,200,21,16700
2890,100,-100,22,16600
2891,100,-100,17,16500
2892,100,-100,15,16400
2893,100,-100,13,16300
2894,100,100,21,16400
2895,100,-100,17,16300
2896,100,-100,20,16200
2897,100,-100,26,16100
2898,100,-100,11,16000
2899,100,-100,17,15900
2900,100,-100,12,15700
2901,100,-100,12,15700
2902,100,-100,18,15600
2903,100,100,16,15600
2904,100,100,16,15800
2905,100,-100,23,15700
2906,100,-100,13,15600
2907,100,0,20,15600
2908,200,-200,20,15400
2909,100,100,20,15500
2910,100,-100,18,15400
2911,200,200,20,15600
2912,100,100,18,15700
2913,100,-100,25,15600
2914,100,100,21,15700
2915,200,-200,12,15500
2916,100,-100,17,15400
2917,100,100,20,15500
2918,100,-100,14,15400
2919,100,100,20,15500
2920,200,-200,15,15300
2921,100,-100,14,15200
2922,100,-100,25,15100
2923,100,-100,13,15000
2924,100,-100,18,14900
2925,100,-100,22,14800
2926,100,-100,24,14700
2927,100,100,15,14800
2928,100,100,20,14900
2929,100,100,19,15000
2930,200,200,11,15200
2931,100,-100,19,15100
2932,100,-100,15,15000
2933,100,-100,22,14900
2934,100,100,17,15000
2935,100,0,18,15000
2936,100,-100,14,14900
2937,100,0,17,14900
2938,100,100,21,15000
2939,100,100,21,15100
2940,100,-100,14,15000
2941,100,100,19,15100
2942,100,100,18,15200
2943,100,-100,17,15100
2944,100,-100,22,15000
2945,100,-100,22,14900
2946,100,100,13,15000
2947,100,0,20,15000
2948,100,-100,24,14900
2949,100,150,21,15050
2950,100,100,12,15150
2951,100,-100,22,15050
2952,100,0,20,15050
2953,100,-100,19,14950
2954,100,100,12,14950
2955,100,100,13,15150
2956,100,-100,13,15050
2957,100,-100,25,14950
2958,100,-100,22,14850
2959,100,0,19,14850
2960,100,-100,13,14750
2961,100,-100,17,14650
2962,100,100,20,14750
2963,100,-100,18,14650
2964,100,100,20,14750
2965,100,-100,26,14650
2966,100,-100,17,14550
2967,100,100,20,14650
2968,100,-100,22,14550
2969,100,-100,18,14450
2970,100,100,20,14550
2971,100,-100,22,14450
2972,200,200,19,14650
2973,100,100,18,14750
2974,100,-100,17,14650
2975,100,150,21,14800
2976,100,0,20,14800
2977,200,200,17,14800
2978,100,100,21,15000
2979,100,-100,26,15000
2980,100,-100,24,14900
2981,100,-100,22,14800
2982,100,-100,17,14700
2983,100,100,13,14800
2984,100,-100,13,14700
2985,100,100,20,14800
2986,100,100,20,14900
2987,100,-100,22,14800
2988,100,100,15,14900
2989,100,100,13,15000
2990,100,-100,22,14900
2991,200,200,16,15100
2992,100,100,12,15200
2993,100,-100,15,15100
2994,100,-100,15,15000
2995,200,-200,16,14800
2996,100,-100,24,14700
2997,100,-100,26,14600
2998,100,-100,22,14500
2999,100,-100,13,14400
3000,100,-100,18,14300
3001,100,100,18,14400
3002,100,100,15,14500
3003,100,100,21,14600
3004,100,100,13,14700
3005,100,100,18,14800
3006,100,100,21,14900
3007,200,-200,19,14700
3008,100,0,17,14700
3009,100,-100,22,14600
3010,100,100,12,14700
3011,100,100,17,14800
3012,200,200,21,15000
3013,100,-100,15,14900
3014,100,100,19,15000
3015,200,200,11,15200
3016,100,100,16,15300
3017,100,100,18,15400
3018,100,100,16,15500
3019,100,-100,23,15400
3020,100,100,20,15500
3021,100,100,19,15600
3022,100,-100,18,15500
3023,100,0,17,15500
3024,100,-100,23,15400
3025,100,-100,17,15300
3026,200,-200,16,15100
3027,100,100,20,15200
3028,100,-100,14,15100
3029,200,200,19,15300
3030,100,100,20,15400
3031,100,100,16,15500
3032,100,150,21,15650
3033,100,100,19,15750
3034,100,100,21,15850
3035,100,0,20,15850
3036,100,-100,25,15750
3037,200,-200,16,15550
3038,100,-100,18,15450
3039,100,0,19,15450
3040,100,-100,17,15350
3041,100,100,20,15450
3042,100,-100,13,15350
3043,100,-100,19,15250
3044,100,-100,17,15150
3045,100,0,18,15150
3046,100,-100,17,15050
3047,100,100,17,15150
3048,100,-100,17,15050
3049,100,100,20,15150
3050,200,-200,14,14950
3051,100,-100,17,14850
3052,100,100,13,14950
3053,100,-100,22,14850
3054,100,100,18,14950
3055,100,100,21,15050
3056,100,100,20,15150
3057,100,-100,15,15050
3058,200,-200,14,14850
3059,100,-100,25,14750
3060,100,-100,13,14650
3061,100,150,21,14800
3062,100,0,19,14800
3063,200,200,21,15000
3064,100,150,21,15150
3065,100,-100,16,15050
3066,100,100,20,15150
3067,100,100,18,15250
3068,100,-100,15,15150
3069,100,0,17,15150
3070,100,150,21,15300
3071,100,0,20,15300
3072,100,100,20,15400
3073,100,100,18,15500
3074,100,100,17,15600
3075,100,-100,22,15500
3076,200,200,14,15700
3077,100,-100,22,15600
3078,100,150,21,15750
3079,100,-100,18,15650
3080,200,-200,16,15450
3081,100,-100,24,15350
3082,100,0,18,15350
3083,100,-100,23,15250
3084,200,-200,18,15050
3085,100,100,18,15150
3086,100,-100,22,15050
3087,100,-100,18,14950
3088,100,-100,23,14850
3089,100,-100,17,14750
3090,100,-100,17,14650
3091,100,100,20,14750
3092,100,-100,22,14650
3093,200,200,21,14850
3094,200,200,21,15050
3095,100,-100,13,14950
3096,100,150,21,15100
3097,100,-100,7,15000
3098,100,100,15,15100
3099,100,-100,19,15000
3100,100,100,19,15100
3101,100,-100,18,15000
3102,100,-100,17,14900
3103,100,-100,25,14800
3104,200,200,16,15000
3105,100,100,17,15100
3106,100,-100,17,15000
3107,100,100,18,15100
3108,100,100,19,15200
3109,100,100,21,15200
3110,100,-100,22,15200
3111,100,-100,17,15100
3112,100,-100,24,15000
3113,100,100,20,15100
3114,100,-100,19,15000
3115,100,100,18,15100
3116,100,100,17,15200
3117,100,100,17,15300
3118,100,100,20,15400
3119,100,100,18,15500
3120,100,100,20,15600
3121,200,200,12,15700
3122,100,100,17,15900
3123,100,0,20,15900
3124,100,-100,26,15800
3125,100,0,18,15800
3126,100,-100,16,15700
3127,100,100,16,15600
3128,200,200,20,16000
3129,100,100,18,16100
3130,200,-200,17,15900
3131,100,-100,19,15800
3132,100,-100,24,15700
3133,100,-100,14,15600
3134,100,100,12,15700
3135,100,-100,16,15600
3136,100,100,20,15700
3137,100,100,20,15800
3138,100,100,16,15900
3139,100,100,16,16000
3140,200,200,12,16200
3141,100,-100,22,16100
3142,100,-100,22,16000
3143,100,100,16,16100
3144,100,-100,20,16000
3145,100,-100,20,15900
3146,200,-200,15,15700
3147,100,100,20,15800
3148,100,100,20,15900
3149,100,-100,19,15800
3150,100,-100,17,15700
3151,100,100,20,15800
3152,100,100,19,15900
3153,100,100,21,16000
3154,100,-100,24,15900
3155,100,-100,25,15800
3156,100,-100,23,15700
3157,100,100,15,15800
3158,200,-200,12,15600
3159,100,-100,16,15500
3160,200,-200,16,15300
3161,100,-100,17,15200
3162,200,200,20,15400
3163,100,-100,17,15300
3164,100,-100,18,15200
3165,100,0,20,15200
3166,100,-100,18,15100
3167,200,200,19,15300
3168,100,100,20,15400
3169,100,100,20,15500
3170,200,200,21,15700
3171,100,150,21,15850
3172,200,200,19,16050
3173,100,-100,25,15950
3174,100,-100,12,15850
3175,100,-100,22,15750
3176,100,-100,23,15650
3177,100,-100,22,15550
3178,100,-100,19,15450
3179,100,150,21,15600
3180,100,-100,20,15500
3181,100,0,17,15500
3182,100,-100,18,15400
3183,100,0,17,15400
3184,100,100,19,15500
3185,100,-100,19,15300
3186,100,-100,18,15300
3187,100,100,19,15400
3188,100,100,17,15500
3189,100,100,19,15600
3190,100,100,16,15700
3191,100,100,19,15800
3192,100,-100,25,15700
3193,100,100,18,15800
3194,100,-100,17,15700
3195,200,200,12,15900
3196,100,100,12,16000
3197,200,-200,14,15800
3198,100,-100,22,15700
3199,100,100,20,15800
3200,100,-100,13,15700
3201,100,100,20,15800
3202,100,-100,19,15700
3203,200,0,18,15700
3204,200,-200,17,15500
3205,100,100,17,15600
3206,100,100,19,15700
3207,100,-100,12,15600
3208,100,-100,14,15500
3209,100,-100,25,15400
3210,100,0,20,15400
3211,100,-100,13,15300
3212,100,-100,17,15200
3213,100,-100,13,15100
3214,100,100,20,15200
3215,100,100,18,15200
3216,100,100,20,15400
3217,100,0,20,15400
3218,100,-100,16,15300
3219,200,200,21,15500
3220,100,-100,19,15400
3221,100,150,21,15550
3222,100,100,20,15650
3223,100,0,17,15650
3224,100,-100,15,15550
3225,100,0,19,15550
3226,100,100,20,15650
3227,100,-100,25,15550
3228,200,200,21,15750
3229,100,-100,18,15650
3230,100,100,20,15750
3231,100,0,20,15750
3232,100,100,21,15850
3233,200,-200,13,15650
3234,100,150,21,15800
3235,100,-100,20,15700
3236,100,100,18,15800
3237,100,-100,22,15700
3238,100,100,20,15800
3239,100,-100,23,15700
3240,200,200,14,15900
3241,100,-100,17,15800
3242,100,-100,12,15700
3243,100,-100,24,15600
3244,100,-100,18,15500
3245,100,0,17,15500
3246,100,-100,23,15400
3247,100,-100,26,15300
3248,100,-100,19,15200
3249,100,-100,18,15100
3250,100,100,21,15200
3251,100,0,20,15200
3252,100,100,13,15300
3253,100,-100,17,15200
3254,100,0,18,15200
3255,100,-100,24,15100
3256,100,100,18,15200
3257,100,-100,20,15100
3258,100,100,15,15200
3259,100,100,19,15300
3260,100,100,20,15400
3261,100,100,13,15500
3262,100,-100,15,15400
3263,100,100,17,15500
3264,100,-100,17,15300
3265,100,0,20,15400
3266,100,100,12,15500
3267,100,100,16,15600
3268,200,200,20,15800
3269,100,-100,16,15700
3270,100,-100,22,15600
3271,100,150,21,15750
3272,100,100,20,15850
3273,100,150,21,16000
3274,100,100,21,16100
3275,100,100,19,16200
3276,100,-100,15,16100
3277,100,100,18,16200
3278,100,100,19,16300
3279,100,-100,25,16200
3280,100,100,20,16300
3281,100,100,20,16400
3282,200,200,21,16600
3283,100,-100,25,16500
3284,100,-100,23,16400
3285,100,100,18,16500
3286,100,100,20,16600
3287,100,-100,17,16500
3288,100,-100,17,16400
3289,100,0,20,16400
3290,100,100,16,16500
3291,100,-100,17,16400
3292,100,-100,23,16300
3293,100,0,20,16300
3294,100,0,19,16300
3295,100,150,21,16450
3296,200,-200,13,16250
3297,100,100,19,16350
3298,100,150,21,16500
3299,100,100,17,16600
3300,100,-100,20,16500
3301,100,100,20,16600
3302,100,-100,16,16500
3303,100,-100,26,16400
3304,100,-100,22,16300
3305,200,200,19,16500
3306,100,-100,16,16400
3307,100,-100,15,16300
3308,100,100,17,16400
3309,100,-100,15,16200
3310,100,-100,15,16200
3311,100,-100,9,16100
3312,100,-100,14,16000
3313,100,150,21,16150
3314,100,100,16,16250
3315,100,-100,18,16150
3316,100,-100,17,16050
3317,200,200,21,16250
3318,100,-100,22,16150
3319,100,0,19,16150
3320,100,-100,19,16050
3321,100,100,20,16150
3322,100,-100,24,16050
3323,200,200,6,16250
3324,100,-100,15,16150
3325,200,200,15,16350
3326,100,0,20,16350
3327,100,100,15,16450
3328,100,100,12,16550
3329,100,-100,14,16350
3330,100,-100,14,16350
3331,100,-100,16,16250
3332,200,-200,17,16050
3333,100,-100,23,15950
3334,100,100,21,16050
3335,100,-100,17,15950
3336,100,100,21,16050
3337,100,-100,22,15950
3338,100,-100,20,15850
3339,200,0,20,15850
3340,100,-100,25,15750
3341,100,100,18,15850
3342,100,100,12,15950
3343,100,-100,18,15850
3344,100,100,17,15950
3345,100,-100,15,15850
3346,100,-100,12,15750
3347,100,-100,15,15650
3348,100,-100,14,15550
3349,100,100,13,15650
3350,100,-100,22,15550
3351,100,-100,23,15450
3352,100,100,19,15550
3353,100,100,20,15650
3354,100,100,20,15750
3355,100,0,19,15750
3356,100,-100,17,15650
3357,100,0,20,15650
3358,100,-100,14,15550
3359,100,0,19,15550
3360,200,-200,16,15350
3361,100,-100,9,15250
3362,100,-100,14,15150
3363,100,-100,26,15050
3364,100,-100,23,14950
3365,100,150,21,15100
3366,200,-200,16,14900
3367,100,150,21,15050
3368,100,-100,26,14850
3369,100,100,19,15050
3370,100,100,19,15150
3371,100,-100,12,15050
3372,100,100,18,15150
3373,100,100,20,15250
3374,100,150,21,15400
3375,200,-200,12,15200
3376,100,100,19,15300
3377,100,100,20,15400
3378,100,-100,25,15300
3379,100,-100,12,15200
3380,100,100,18,15100
3381,200,-200,16,15100
3382,100,100,20,15200
3383,100,100,12,15300
3384,100,0,18,15300
3385,100,-100,12,15000
3386,100,-100,14,15000
3387,100,-100,12,15000
3388,100,-100,22,14900
3389,100,100,15,15000
3390,100,100,20,15100
3391,100,-100,15,15000
3392,100,100,18,14900
3393,200,200,12,15300
3394,200,200,21,15500
3395,100,-100,14,15400
3396,100,-100,13,15300
3397,100,-100,12,15200
3398,100,-100,14,15100
3399,100,-100,14,15000
3400,100,100,20,15100
3401,100,-100,22,15000
3402,100,0,20,15000
3403,100,-100,18,14800
3404,100,-100,16,14800
3405,100,0,18,14800
3406,100,100,20,14900
3407,100,-100,16,14800
3408,100,150,21,14950
3409,100,100,19,15050
3410,100,-100,19,14950
3411,100,-100,23,14850
3412,100,100,18,14950
3413,100,100,18,15050
3414,200,200,21,15250
3415,100,-100,18,15150
3416,100,100,14,15250
3417,100,-100,22,15150
3418,100,-100,14,15050
3419,100,100,16,15150
3420,100,100,17,15250
3421,100,150,21,15400
3422,100,-100,23,15300
3423,100,-100,19,15200
3424,100,-100,24,15100
3425,100,-100,20,15000
3426,100,100,20,15100
3427,100,-100,26,15000
3428,100,-100,17,14900
3429,100,100,19,15000
3430,200,200,20,15100
3431,100,100,16,15300
